index,path,filename,label,split
5250,data\raw\daisee\train\414081\4140810270\4140810270.npz,4140810270.npz,0,test
5251,data\raw\daisee\train\414081\4140810271\4140810271.npz,4140810271.npz,0,train
5252,data\raw\daisee\train\414081\4140810272\4140810272.npz,4140810272.npz,1,train
5253,data\raw\daisee\train\414081\4140810273\4140810273.npz,4140810273.npz,0,train
5254,data\raw\daisee\train\414081\4140810274\4140810274.npz,4140810274.npz,0,train
5255,data\raw\daisee\train\414081\4140810276\4140810276.npz,4140810276.npz,0,train
5256,data\raw\daisee\train\414081\4140810277\4140810277.npz,4140810277.npz,0,val
5257,data\raw\daisee\train\414081\4140810278\4140810278.npz,4140810278.npz,0,test
5258,data\raw\daisee\train\414081\4140810279\4140810279.npz,4140810279.npz,0,train
5259,data\raw\daisee\train\414081\414081028\414081028.npz,414081028.npz,0,train
5260,data\raw\daisee\train\414081\4140810280\4140810280.npz,4140810280.npz,0,test
5261,data\raw\daisee\train\414081\414081029\414081029.npz,414081029.npz,0,train
5262,data\raw\daisee\train\459999\459999011\459999011.npz,459999011.npz,0,train
5263,data\raw\daisee\train\459999\4599990110\4599990110.npz,4599990110.npz,0,train
5264,data\raw\daisee\train\459999\4599990112\4599990112.npz,4599990112.npz,0,test
5265,data\raw\daisee\train\459999\4599990113\4599990113.npz,4599990113.npz,0,train
5266,data\raw\daisee\train\459999\4599990114\4599990114.npz,4599990114.npz,0,val
5267,data\raw\daisee\train\459999\4599990116\4599990116.npz,4599990116.npz,0,train
5268,data\raw\daisee\train\459999\4599990117\4599990117.npz,4599990117.npz,0,train
5269,data\raw\daisee\train\459999\4599990118\4599990118.npz,4599990118.npz,0,test
5270,data\raw\daisee\train\459999\4599990119\4599990119.npz,4599990119.npz,0,train
5271,data\raw\daisee\train\459999\459999012\459999012.npz,459999012.npz,0,train
5272,data\raw\daisee\train\459999\4599990120\4599990120.npz,4599990120.npz,0,train
5273,data\raw\daisee\train\459999\4599990125\4599990125.npz,4599990125.npz,0,train
5274,data\raw\daisee\train\459999\4599990126\4599990126.npz,4599990126.npz,0,train
5275,data\raw\daisee\train\459999\4599990128\4599990128.npz,4599990128.npz,1,train
5276,data\raw\daisee\train\459999\4599990129\4599990129.npz,4599990129.npz,0,train
5277,data\raw\daisee\train\459999\459999013\459999013.npz,459999013.npz,0,train
5278,data\raw\daisee\train\459999\4599990130\4599990130.npz,4599990130.npz,0,train
5279,data\raw\daisee\train\459999\4599990131\4599990131.npz,4599990131.npz,0,val
5280,data\raw\daisee\train\459999\4599990132\4599990132.npz,4599990132.npz,1,train
5281,data\raw\daisee\train\459999\4599990133\4599990133.npz,4599990133.npz,1,train
5282,data\raw\daisee\train\459999\4599990134\4599990134.npz,4599990134.npz,0,train
5283,data\raw\daisee\train\459999\4599990136\4599990136.npz,4599990136.npz,0,train
5284,data\raw\daisee\train\459999\4599990137\4599990137.npz,4599990137.npz,0,train
5285,data\raw\daisee\train\459999\4599990139\4599990139.npz,4599990139.npz,0,train
5286,data\raw\daisee\train\459999\4599990141\4599990141.npz,4599990141.npz,0,val
5287,data\raw\daisee\train\459999\4599990144\4599990144.npz,4599990144.npz,0,train
5288,data\raw\daisee\train\459999\4599990146\4599990146.npz,4599990146.npz,0,test
5289,data\raw\daisee\train\459999\4599990148\4599990148.npz,4599990148.npz,0,train
5290,data\raw\daisee\train\459999\4599990149\4599990149.npz,4599990149.npz,0,val
5291,data\raw\daisee\train\459999\4599990153\4599990153.npz,4599990153.npz,1,train
5292,data\raw\daisee\train\459999\4599990154\4599990154.npz,4599990154.npz,0,test
5293,data\raw\daisee\train\459999\4599990155\4599990155.npz,4599990155.npz,0,train
5294,data\raw\daisee\train\459999\459999016\459999016.npz,459999016.npz,1,train
5295,data\raw\daisee\train\459999\4599990163\4599990163.npz,4599990163.npz,0,val
5296,data\raw\daisee\train\459999\4599990165\4599990165.npz,4599990165.npz,0,test
5297,data\raw\daisee\train\459999\4599990166\4599990166.npz,4599990166.npz,1,train
5298,data\raw\daisee\train\459999\4599990168\4599990168.npz,4599990168.npz,1,train
5299,data\raw\daisee\train\459999\459999017\459999017.npz,459999017.npz,0,train
5300,data\raw\daisee\train\459999\4599990171\4599990171.npz,4599990171.npz,0,val
5301,data\raw\daisee\train\459999\459999021\459999021.npz,459999021.npz,0,train
5302,data\raw\daisee\train\459999\4599990211\4599990211.npz,4599990211.npz,1,train
5303,data\raw\daisee\train\459999\4599990212\4599990212.npz,4599990212.npz,0,test
5304,data\raw\daisee\train\459999\4599990214\4599990214.npz,4599990214.npz,0,test
5305,data\raw\daisee\train\459999\4599990216\4599990216.npz,4599990216.npz,0,train
5306,data\raw\daisee\train\459999\4599990218\4599990218.npz,4599990218.npz,0,train
5307,data\raw\daisee\train\459999\459999022\459999022.npz,459999022.npz,0,train
5308,data\raw\daisee\train\459999\4599990221\4599990221.npz,4599990221.npz,0,train
5309,data\raw\daisee\train\459999\4599990222\4599990222.npz,4599990222.npz,0,train
5310,data\raw\daisee\train\459999\4599990223\4599990223.npz,4599990223.npz,0,train
5311,data\raw\daisee\train\459999\4599990224\4599990224.npz,4599990224.npz,0,val
5312,data\raw\daisee\train\459999\4599990226\4599990226.npz,4599990226.npz,0,test
5313,data\raw\daisee\train\459999\4599990231\4599990231.npz,4599990231.npz,0,train
5314,data\raw\daisee\train\459999\4599990233\4599990233.npz,4599990233.npz,0,train
5315,data\raw\daisee\train\459999\4599990234\4599990234.npz,4599990234.npz,0,val
5316,data\raw\daisee\train\459999\4599990238\4599990238.npz,4599990238.npz,0,test
5317,data\raw\daisee\train\459999\459999024\459999024.npz,459999024.npz,1,train
5318,data\raw\daisee\train\459999\4599990240\4599990240.npz,4599990240.npz,1,train
5319,data\raw\daisee\train\459999\4599990241\4599990241.npz,4599990241.npz,0,train
5320,data\raw\daisee\train\459999\4599990243\4599990243.npz,4599990243.npz,0,train
5321,data\raw\daisee\train\459999\4599990244\4599990244.npz,4599990244.npz,0,train
5322,data\raw\daisee\train\459999\4599990245\4599990245.npz,4599990245.npz,0,train
5323,data\raw\daisee\train\459999\4599990246\4599990246.npz,4599990246.npz,0,train
5324,data\raw\daisee\train\459999\4599990247\4599990247.npz,4599990247.npz,0,train
5325,data\raw\daisee\train\459999\4599990248\4599990248.npz,4599990248.npz,0,train
5326,data\raw\daisee\train\459999\4599990249\4599990249.npz,4599990249.npz,0,val
5327,data\raw\daisee\train\459999\459999025\459999025.npz,459999025.npz,0,train
5328,data\raw\daisee\train\459999\4599990253\4599990253.npz,4599990253.npz,0,train
5329,data\raw\daisee\train\459999\4599990254\4599990254.npz,4599990254.npz,1,train
5330,data\raw\daisee\train\459999\4599990255\4599990255.npz,4599990255.npz,0,train
5331,data\raw\daisee\train\459999\4599990256\4599990256.npz,4599990256.npz,0,train
5332,data\raw\daisee\train\459999\4599990263\4599990263.npz,4599990263.npz,0,train
5333,data\raw\daisee\train\459999\4599990264\4599990264.npz,4599990264.npz,1,train
5334,data\raw\daisee\train\459999\4599990269\4599990269.npz,4599990269.npz,0,train
5335,data\raw\daisee\train\459999\4599990270\4599990270.npz,4599990270.npz,0,train
5336,data\raw\daisee\train\459999\4599990272\4599990272.npz,4599990272.npz,0,train
5337,data\raw\daisee\train\459999\4599990273\4599990273.npz,4599990273.npz,0,train
5338,data\raw\daisee\train\459999\4599990274\4599990274.npz,4599990274.npz,0,train
5339,data\raw\daisee\train\459999\4599990275\4599990275.npz,4599990275.npz,0,train
5340,data\raw\daisee\train\459999\4599990276\4599990276.npz,4599990276.npz,0,train
5341,data\raw\daisee\train\459999\459999028\459999028.npz,459999028.npz,0,train
5342,data\raw\daisee\train\459999\4599990283\4599990283.npz,4599990283.npz,0,train
5343,data\raw\daisee\train\522129\5221290110\5221290110.npz,5221290110.npz,0,train
5344,data\raw\daisee\train\522129\5221290111\5221290111.npz,5221290111.npz,0,train
5345,data\raw\daisee\train\522129\5221290112\5221290112.npz,5221290112.npz,0,train
5346,data\raw\daisee\train\522129\5221290114\5221290114.npz,5221290114.npz,0,train
5347,data\raw\daisee\train\522129\5221290115\5221290115.npz,5221290115.npz,0,test
5348,data\raw\daisee\train\522129\5221290116\5221290116.npz,5221290116.npz,0,train
5349,data\raw\daisee\train\522129\5221290118\5221290118.npz,5221290118.npz,0,val
5350,data\raw\daisee\train\522129\5221290119\5221290119.npz,5221290119.npz,0,train
5351,data\raw\daisee\train\522129\5221290121\5221290121.npz,5221290121.npz,0,train
5352,data\raw\daisee\train\522129\5221290122\5221290122.npz,5221290122.npz,0,train
5353,data\raw\daisee\train\522129\5221290123\5221290123.npz,5221290123.npz,0,train
5354,data\raw\daisee\train\522129\5221290124\5221290124.npz,5221290124.npz,0,train
5355,data\raw\daisee\train\522129\5221290126\5221290126.npz,5221290126.npz,0,train
5356,data\raw\daisee\train\522129\5221290127\5221290127.npz,5221290127.npz,0,train
5357,data\raw\daisee\train\522129\5221290129\5221290129.npz,5221290129.npz,0,test
5358,data\raw\daisee\train\522129\522129013\522129013.npz,522129013.npz,0,train
5359,data\raw\daisee\train\522129\5221290131\5221290131.npz,5221290131.npz,0,val
5360,data\raw\daisee\train\522129\5221290132\5221290132.npz,5221290132.npz,0,train
5361,data\raw\daisee\train\522129\5221290134\5221290134.npz,5221290134.npz,0,train
5362,data\raw\daisee\train\522129\5221290135\5221290135.npz,5221290135.npz,0,test
5363,data\raw\daisee\train\522129\5221290137\5221290137.npz,5221290137.npz,0,train
5364,data\raw\daisee\train\522129\5221290138\5221290138.npz,5221290138.npz,0,train
5365,data\raw\daisee\train\522129\5221290140\5221290140.npz,5221290140.npz,0,test
5366,data\raw\daisee\train\522129\5221290141\5221290141.npz,5221290141.npz,0,test
5367,data\raw\daisee\train\522129\5221290142\5221290142.npz,5221290142.npz,0,train
5368,data\raw\daisee\train\522129\5221290144\5221290144.npz,5221290144.npz,0,train
5369,data\raw\daisee\train\522129\5221290145\5221290145.npz,5221290145.npz,0,train
5370,data\raw\daisee\train\522129\5221290147\5221290147.npz,5221290147.npz,0,test
5371,data\raw\daisee\train\522129\5221290149\5221290149.npz,5221290149.npz,0,test
5372,data\raw\daisee\train\522129\5221290150\5221290150.npz,5221290150.npz,0,train
5373,data\raw\daisee\train\522129\5221290151\5221290151.npz,5221290151.npz,0,train
5374,data\raw\daisee\train\522129\5221290155\5221290155.npz,5221290155.npz,0,train
5375,data\raw\daisee\train\522129\5221290158\5221290158.npz,5221290158.npz,0,train
5376,data\raw\daisee\train\522129\522129016\522129016.npz,522129016.npz,0,train
5377,data\raw\daisee\train\522129\5221290161\5221290161.npz,5221290161.npz,0,train
5378,data\raw\daisee\train\522129\5221290162\5221290162.npz,5221290162.npz,0,train
5379,data\raw\daisee\train\522129\5221290163\5221290163.npz,5221290163.npz,0,train
5380,data\raw\daisee\train\522129\5221290164\5221290164.npz,5221290164.npz,0,train
5381,data\raw\daisee\train\522129\5221290165\5221290165.npz,5221290165.npz,0,train
5382,data\raw\daisee\train\522129\5221290166\5221290166.npz,5221290166.npz,0,train
5383,data\raw\daisee\train\522129\5221290167\5221290167.npz,5221290167.npz,0,train
5384,data\raw\daisee\train\522129\5221290169\5221290169.npz,5221290169.npz,0,test
5385,data\raw\daisee\train\522129\522129017\522129017.npz,522129017.npz,0,train
5386,data\raw\daisee\train\522129\5221290171\5221290171.npz,5221290171.npz,0,train
5387,data\raw\daisee\train\522129\5221290172\5221290172.npz,5221290172.npz,0,train
5388,data\raw\daisee\train\522129\5221290173\5221290173.npz,5221290173.npz,0,train
5389,data\raw\daisee\train\522129\5221290174\5221290174.npz,5221290174.npz,0,train
5390,data\raw\daisee\train\522129\5221290175\5221290175.npz,5221290175.npz,0,test
5391,data\raw\daisee\train\522129\5221290177\5221290177.npz,5221290177.npz,0,train
5392,data\raw\daisee\train\522129\5221290178\5221290178.npz,5221290178.npz,0,train
5393,data\raw\daisee\train\522129\5221290179\5221290179.npz,5221290179.npz,0,train
5394,data\raw\daisee\train\522129\522129018\522129018.npz,522129018.npz,0,val
5395,data\raw\daisee\train\522129\5221290180\5221290180.npz,5221290180.npz,0,train
5396,data\raw\daisee\train\522129\5221290184\5221290184.npz,5221290184.npz,0,train
5397,data\raw\daisee\train\522129\522129021\522129021.npz,522129021.npz,0,train
5398,data\raw\daisee\train\522129\5221290210\5221290210.npz,5221290210.npz,0,val
5399,data\raw\daisee\train\522129\5221290212\5221290212.npz,5221290212.npz,0,train
5400,data\raw\daisee\train\522129\5221290213\5221290213.npz,5221290213.npz,0,train
5401,data\raw\daisee\train\522129\5221290214\5221290214.npz,5221290214.npz,0,train
5402,data\raw\daisee\train\522129\5221290215\5221290215.npz,5221290215.npz,0,train
5403,data\raw\daisee\train\522129\5221290216\5221290216.npz,5221290216.npz,0,train
5404,data\raw\daisee\train\522129\5221290217\5221290217.npz,5221290217.npz,0,train
5405,data\raw\daisee\train\522129\522129022\522129022.npz,522129022.npz,0,train
5406,data\raw\daisee\train\522129\5221290220\5221290220.npz,5221290220.npz,0,train
5407,data\raw\daisee\train\522129\5221290221\5221290221.npz,5221290221.npz,0,train
5408,data\raw\daisee\train\522129\5221290222\5221290222.npz,5221290222.npz,0,train
5409,data\raw\daisee\train\522129\5221290223\5221290223.npz,5221290223.npz,0,val
5410,data\raw\daisee\train\522129\5221290226\5221290226.npz,5221290226.npz,0,train
5411,data\raw\daisee\train\522129\5221290227\5221290227.npz,5221290227.npz,0,test
5412,data\raw\daisee\train\522129\5221290228\5221290228.npz,5221290228.npz,0,test
5413,data\raw\daisee\train\522129\5221290230\5221290230.npz,5221290230.npz,0,test
5414,data\raw\daisee\train\522129\5221290231\5221290231.npz,5221290231.npz,0,train
5415,data\raw\daisee\train\522129\5221290235\5221290235.npz,5221290235.npz,0,train
5416,data\raw\daisee\train\522129\5221290237\5221290237.npz,5221290237.npz,0,train
5417,data\raw\daisee\train\522129\5221290238\5221290238.npz,5221290238.npz,0,train
5418,data\raw\daisee\train\522129\5221290239\5221290239.npz,5221290239.npz,0,test
5419,data\raw\daisee\train\522129\522129024\522129024.npz,522129024.npz,0,val
5420,data\raw\daisee\train\522129\5221290240\5221290240.npz,5221290240.npz,0,train
5421,data\raw\daisee\train\522129\5221290242\5221290242.npz,5221290242.npz,0,test
5422,data\raw\daisee\train\522129\5221290247\5221290247.npz,5221290247.npz,0,val
5423,data\raw\daisee\train\522129\5221290249\5221290249.npz,5221290249.npz,0,train
5424,data\raw\daisee\train\522129\522129025\522129025.npz,522129025.npz,0,val
5425,data\raw\daisee\train\522129\5221290250\5221290250.npz,5221290250.npz,0,train
5426,data\raw\daisee\train\522129\5221290251\5221290251.npz,5221290251.npz,0,val
5427,data\raw\daisee\train\522129\5221290252\5221290252.npz,5221290252.npz,0,train
5428,data\raw\daisee\train\522129\5221290253\5221290253.npz,5221290253.npz,0,train
5429,data\raw\daisee\train\522129\5221290254\5221290254.npz,5221290254.npz,0,val
5430,data\raw\daisee\train\522129\5221290255\5221290255.npz,5221290255.npz,0,test
5431,data\raw\daisee\train\522129\5221290256\5221290256.npz,5221290256.npz,0,train
5432,data\raw\daisee\train\522129\5221290257\5221290257.npz,5221290257.npz,0,train
5433,data\raw\daisee\train\522129\5221290258\5221290258.npz,5221290258.npz,0,train
5434,data\raw\daisee\train\522129\5221290259\5221290259.npz,5221290259.npz,0,train
5435,data\raw\daisee\train\522129\522129026\522129026.npz,522129026.npz,0,val
5436,data\raw\daisee\train\522129\5221290263\5221290263.npz,5221290263.npz,0,test
5437,data\raw\daisee\train\522129\5221290264\5221290264.npz,5221290264.npz,0,val
5438,data\raw\daisee\train\522129\5221290266\5221290266.npz,5221290266.npz,0,test
5439,data\raw\daisee\train\522129\5221290268\5221290268.npz,5221290268.npz,0,train
5440,data\raw\daisee\train\522129\5221290269\5221290269.npz,5221290269.npz,0,train
5441,data\raw\daisee\train\522129\522129027\522129027.npz,522129027.npz,0,train
5442,data\raw\daisee\train\522129\5221290270\5221290270.npz,5221290270.npz,0,train
5443,data\raw\daisee\train\522129\5221290271\5221290271.npz,5221290271.npz,0,train
5444,data\raw\daisee\train\522129\5221290272\5221290272.npz,5221290272.npz,0,train
5445,data\raw\daisee\train\522129\5221290273\5221290273.npz,5221290273.npz,0,train
5446,data\raw\daisee\train\522129\5221290274\5221290274.npz,5221290274.npz,0,val
5447,data\raw\daisee\train\522129\5221290275\5221290275.npz,5221290275.npz,0,train
5448,data\raw\daisee\train\522129\5221290279\5221290279.npz,5221290279.npz,0,train
5449,data\raw\daisee\train\522129\5221290280\5221290280.npz,5221290280.npz,1,train
5450,data\raw\daisee\train\522129\5221290282\5221290282.npz,5221290282.npz,0,train
5451,data\raw\daisee\train\522129\5221290284\5221290284.npz,5221290284.npz,0,train
5452,data\raw\daisee\val\400022\4000221001\4000221001.npz,4000221001.npz,0,train
5453,data\raw\daisee\val\400022\4000221002\4000221002.npz,4000221002.npz,0,val
5454,data\raw\daisee\val\400022\4000221006\4000221006.npz,4000221006.npz,0,train
5455,data\raw\daisee\val\400022\4000221008\4000221008.npz,4000221008.npz,0,train
5456,data\raw\daisee\val\400022\4000221009\4000221009.npz,4000221009.npz,1,train
5457,data\raw\daisee\val\400022\4000221010\4000221010.npz,4000221010.npz,1,test
5458,data\raw\daisee\val\400022\4000221011\4000221011.npz,4000221011.npz,1,train
5459,data\raw\daisee\val\400022\4000221013\4000221013.npz,4000221013.npz,1,train
5460,data\raw\daisee\val\400022\4000221014\4000221014.npz,4000221014.npz,1,test
5461,data\raw\daisee\val\400022\4000221015\4000221015.npz,4000221015.npz,1,test
5462,data\raw\daisee\val\400022\4000221016\4000221016.npz,4000221016.npz,0,train
5463,data\raw\daisee\val\400022\4000221017\4000221017.npz,4000221017.npz,0,train
5464,data\raw\daisee\val\400022\4000221018\4000221018.npz,4000221018.npz,0,train
5465,data\raw\daisee\val\400022\4000221024\4000221024.npz,4000221024.npz,1,val
5466,data\raw\daisee\val\400022\4000221033\4000221033.npz,4000221033.npz,0,test
5467,data\raw\daisee\val\400022\4000221034\4000221034.npz,4000221034.npz,1,test
5468,data\raw\daisee\val\400022\4000221035\4000221035.npz,4000221035.npz,1,val
5469,data\raw\daisee\val\400022\4000221036\4000221036.npz,4000221036.npz,1,train
5470,data\raw\daisee\val\400022\4000221040\4000221040.npz,4000221040.npz,1,train
5471,data\raw\daisee\val\400022\4000221041\4000221041.npz,4000221041.npz,1,train
5472,data\raw\daisee\val\400022\4000221042\4000221042.npz,4000221042.npz,1,test
5473,data\raw\daisee\val\400022\4000221054\4000221054.npz,4000221054.npz,0,train
5474,data\raw\daisee\val\400022\4000221055\4000221055.npz,4000221055.npz,1,test
5475,data\raw\daisee\val\400022\4000221061\4000221061.npz,4000221061.npz,0,val
5476,data\raw\daisee\val\400022\4000221062\4000221062.npz,4000221062.npz,1,train
5477,data\raw\daisee\val\400022\4000221064\4000221064.npz,4000221064.npz,0,val
5478,data\raw\daisee\val\400022\4000221065\4000221065.npz,4000221065.npz,1,train
5479,data\raw\daisee\val\400022\4000221066\4000221066.npz,4000221066.npz,1,train
5480,data\raw\daisee\val\400022\4000221067\4000221067.npz,4000221067.npz,0,train
5481,data\raw\daisee\val\400022\4000221071\4000221071.npz,4000221071.npz,1,train
5482,data\raw\daisee\val\400022\4000221072\4000221072.npz,4000221072.npz,1,train
5483,data\raw\daisee\val\400022\4000222001\4000222001.npz,4000222001.npz,0,train
5484,data\raw\daisee\val\400022\4000222003\4000222003.npz,4000222003.npz,1,train
5485,data\raw\daisee\val\400022\4000222004\4000222004.npz,4000222004.npz,1,test
5486,data\raw\daisee\val\400022\4000222007\4000222007.npz,4000222007.npz,1,train
5487,data\raw\daisee\val\400022\4000222012\4000222012.npz,4000222012.npz,0,train
5488,data\raw\daisee\val\400022\4000222013\4000222013.npz,4000222013.npz,1,test
5489,data\raw\daisee\val\400022\4000222014\4000222014.npz,4000222014.npz,1,train
5490,data\raw\daisee\val\400022\4000222015\4000222015.npz,4000222015.npz,1,val
5491,data\raw\daisee\val\400022\4000222017\4000222017.npz,4000222017.npz,1,val
5492,data\raw\daisee\val\400022\4000222031\4000222031.npz,4000222031.npz,1,train
5493,data\raw\daisee\val\400022\4000222032\4000222032.npz,4000222032.npz,1,train
5494,data\raw\daisee\val\400022\4000222035\4000222035.npz,4000222035.npz,1,train
5495,data\raw\daisee\val\400022\4000222036\4000222036.npz,4000222036.npz,1,train
5496,data\raw\daisee\val\400022\4000222038\4000222038.npz,4000222038.npz,0,train
5497,data\raw\daisee\val\400022\4000222039\4000222039.npz,4000222039.npz,1,train
5498,data\raw\daisee\val\400022\4000222040\4000222040.npz,4000222040.npz,1,train
5499,data\raw\daisee\val\400022\4000222041\4000222041.npz,4000222041.npz,1,train
5500,data\raw\daisee\val\400022\4000222042\4000222042.npz,4000222042.npz,1,test
5501,data\raw\daisee\val\400022\4000222044\4000222044.npz,4000222044.npz,1,test
5502,data\raw\daisee\val\400022\4000222045\4000222045.npz,4000222045.npz,0,train
5503,data\raw\daisee\val\400022\4000222046\4000222046.npz,4000222046.npz,0,train
5504,data\raw\daisee\val\400022\4000222051\4000222051.npz,4000222051.npz,1,train
5505,data\raw\daisee\val\400022\4000222052\4000222052.npz,4000222052.npz,1,val
5506,data\raw\daisee\val\400022\4000222054\4000222054.npz,4000222054.npz,0,train
5507,data\raw\daisee\val\400022\4000222056\4000222056.npz,4000222056.npz,0,train
5508,data\raw\daisee\val\400022\4000222057\4000222057.npz,4000222057.npz,0,val
5509,data\raw\daisee\val\400022\4000222068\4000222068.npz,4000222068.npz,1,val
5510,data\raw\daisee\val\400022\4000222069\4000222069.npz,4000222069.npz,1,val
5511,data\raw\daisee\val\400022\4000222070\4000222070.npz,4000222070.npz,1,train
5512,data\raw\daisee\val\400023\4000231001\4000231001.npz,4000231001.npz,0,train
5513,data\raw\daisee\val\400023\4000231008\4000231008.npz,4000231008.npz,0,test
5514,data\raw\daisee\val\400023\4000231010\4000231010.npz,4000231010.npz,0,val
5515,data\raw\daisee\val\400023\4000231011\4000231011.npz,4000231011.npz,0,test
5516,data\raw\daisee\val\400023\4000231012\4000231012.npz,4000231012.npz,0,train
5517,data\raw\daisee\val\400023\4000231013\4000231013.npz,4000231013.npz,0,val
5518,data\raw\daisee\val\400023\4000231014\4000231014.npz,4000231014.npz,0,train
5519,data\raw\daisee\val\400023\4000231021\4000231021.npz,4000231021.npz,0,val
5520,data\raw\daisee\val\400023\4000231032\4000231032.npz,4000231032.npz,0,train
5521,data\raw\daisee\val\400023\4000231033\4000231033.npz,4000231033.npz,0,val
5522,data\raw\daisee\val\400023\4000231034\4000231034.npz,4000231034.npz,0,train
5523,data\raw\daisee\val\400023\4000231037\4000231037.npz,4000231037.npz,0,train
5524,data\raw\daisee\val\400023\4000231038\4000231038.npz,4000231038.npz,0,train
5525,data\raw\daisee\val\400023\4000231047\4000231047.npz,4000231047.npz,0,train
5526,data\raw\daisee\val\400023\4000231049\4000231049.npz,4000231049.npz,0,val
5527,data\raw\daisee\val\400023\4000231052\4000231052.npz,4000231052.npz,0,train
5528,data\raw\daisee\val\400023\4000231060\4000231060.npz,4000231060.npz,0,train
5529,data\raw\daisee\val\400023\4000231061\4000231061.npz,4000231061.npz,0,val
5530,data\raw\daisee\val\400023\4000231063\4000231063.npz,4000231063.npz,0,train
5531,data\raw\daisee\val\400023\4000231065\4000231065.npz,4000231065.npz,0,test
5532,data\raw\daisee\val\400023\4000231070\4000231070.npz,4000231070.npz,0,train
5533,data\raw\daisee\val\400023\4000231071\4000231071.npz,4000231071.npz,0,test
5534,data\raw\daisee\val\400023\4000231073\4000231073.npz,4000231073.npz,0,train
5535,data\raw\daisee\val\400023\4000231074\4000231074.npz,4000231074.npz,0,train
5536,data\raw\daisee\val\400023\4000231081\4000231081.npz,4000231081.npz,0,val
5537,data\raw\daisee\val\400023\4000232001\4000232001.npz,4000232001.npz,0,train
5538,data\raw\daisee\val\400023\4000232004\4000232004.npz,4000232004.npz,0,test
5539,data\raw\daisee\val\400023\4000232005\4000232005.npz,4000232005.npz,0,train
5540,data\raw\daisee\val\400023\4000232006\4000232006.npz,4000232006.npz,0,train
5541,data\raw\daisee\val\400023\4000232007\4000232007.npz,4000232007.npz,0,val
5542,data\raw\daisee\val\400023\4000232010\4000232010.npz,4000232010.npz,0,train
5543,data\raw\daisee\val\400023\4000232016\4000232016.npz,4000232016.npz,0,train
5544,data\raw\daisee\val\400023\4000232017\4000232017.npz,4000232017.npz,0,train
5545,data\raw\daisee\val\400023\4000232018\4000232018.npz,4000232018.npz,0,train
5546,data\raw\daisee\val\400023\4000232022\4000232022.npz,4000232022.npz,1,train
5547,data\raw\daisee\val\400023\4000232024\4000232024.npz,4000232024.npz,0,test
5548,data\raw\daisee\val\400023\4000232027\4000232027.npz,4000232027.npz,0,val
5549,data\raw\daisee\val\400023\4000232034\4000232034.npz,4000232034.npz,0,train
5550,data\raw\daisee\val\400023\4000232035\4000232035.npz,4000232035.npz,1,test
5551,data\raw\daisee\val\400023\4000232036\4000232036.npz,4000232036.npz,0,test
5552,data\raw\daisee\val\400023\4000232037\4000232037.npz,4000232037.npz,0,test
5553,data\raw\daisee\val\400023\4000232038\4000232038.npz,4000232038.npz,0,train
5554,data\raw\daisee\val\400023\4000232042\4000232042.npz,4000232042.npz,0,train
5555,data\raw\daisee\val\400023\4000232044\4000232044.npz,4000232044.npz,0,train
5556,data\raw\daisee\val\400023\4000232045\4000232045.npz,4000232045.npz,0,test
5557,data\raw\daisee\val\400023\4000232048\4000232048.npz,4000232048.npz,0,train
5558,data\raw\daisee\val\400023\4000232051\4000232051.npz,4000232051.npz,0,train
5559,data\raw\daisee\val\400023\4000232054\4000232054.npz,4000232054.npz,0,test
5560,data\raw\daisee\val\400023\4000232059\4000232059.npz,4000232059.npz,1,test
5561,data\raw\daisee\val\400023\4000232062\4000232062.npz,4000232062.npz,1,test
5562,data\raw\daisee\val\400023\4000232065\4000232065.npz,4000232065.npz,0,test
5563,data\raw\daisee\val\400023\4000232068\4000232068.npz,4000232068.npz,0,train
5564,data\raw\daisee\val\400023\4000232071\4000232071.npz,4000232071.npz,1,train
5565,data\raw\daisee\val\400023\4000232072\4000232072.npz,4000232072.npz,0,train
5566,data\raw\daisee\val\400030\4000301002\4000301002.npz,4000301002.npz,1,train
5567,data\raw\daisee\val\400030\4000301003\4000301003.npz,4000301003.npz,1,train
5568,data\raw\daisee\val\400030\4000301005\4000301005.npz,4000301005.npz,1,train
5569,data\raw\daisee\val\400030\4000301006\4000301006.npz,4000301006.npz,1,val
5570,data\raw\daisee\val\400030\4000301007\4000301007.npz,4000301007.npz,1,train
5571,data\raw\daisee\val\400030\4000301008\4000301008.npz,4000301008.npz,0,train
5572,data\raw\daisee\val\400030\4000301010\4000301010.npz,4000301010.npz,1,test
5573,data\raw\daisee\val\400030\4000301011\4000301011.npz,4000301011.npz,1,train
5574,data\raw\daisee\val\400030\4000301012\4000301012.npz,4000301012.npz,1,train
5575,data\raw\daisee\val\400030\4000301013\4000301013.npz,4000301013.npz,0,train
5576,data\raw\daisee\val\400030\4000301014\4000301014.npz,4000301014.npz,0,train
5577,data\raw\daisee\val\400030\4000301015\4000301015.npz,4000301015.npz,1,train
5578,data\raw\daisee\val\400030\4000301016\4000301016.npz,4000301016.npz,0,test
5579,data\raw\daisee\val\400030\4000301018\4000301018.npz,4000301018.npz,0,train
5580,data\raw\daisee\val\400030\4000301019\4000301019.npz,4000301019.npz,1,train
5581,data\raw\daisee\val\400030\4000301020\4000301020.npz,4000301020.npz,0,train
5582,data\raw\daisee\val\400030\4000301021\4000301021.npz,4000301021.npz,1,train
5583,data\raw\daisee\val\400030\4000301022\4000301022.npz,4000301022.npz,1,train
